kyr_ce  kday       RECO_NT       RECO_DT        GPP_NT        GPP_DT           NEE         LE    LE_CORR   SWC_5cm  SWC_10cm  SWC_15cm  SWC_25cm sm_predict SWC_weighted
  2023    59           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    60           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    61           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    62           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    63           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    64           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    65           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    66           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    67           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    68           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    69           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    70           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    71           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    72           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    73           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    74           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    75           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    76           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    77           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    78           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    79           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    80           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    81           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    82           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    83           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    84           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    85           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    86           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    87           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    88           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    89           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    90           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    91           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    92           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    93           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    94           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    95           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    96           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    97           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    98           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023    99           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   100           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   101           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   102           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   103           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   104           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   105           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   106           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   107           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   108           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   109           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   110           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   111           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   112           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   113           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   114           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   115           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   116           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   117           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   118           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   119           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   120           NaN           NaN           NaN           NaN           NaN        NaN        NaN       NaN       NaN       NaN       NaN        NaN          NaN
  2023   121      9.802156      4.492865      2.720978      0.979911      7.081171  31.812926  32.046825       NaN       NaN       NaN       NaN        NaN          NaN
  2023   122      8.888069      4.354448     13.383396      5.358021     -4.495329  82.220128  82.827697       NaN       NaN       NaN       NaN        NaN          NaN
  2023   123      8.144803      4.227161     11.758699      8.214769     -3.613892  81.360730  81.964051       NaN       NaN       NaN       NaN        NaN          NaN
  2023   124      9.520115      4.439028     14.063370      7.608052     -4.543254  66.378652  66.910100 42.220533 38.491967 32.666300 20.659633  85.740925    34.296370
  2023   125     10.447640      4.582913     14.942969      6.248154     -4.495329  82.220128  82.979605 42.337479 38.486104 32.635917 20.622625  85.784411    34.313765
  2023   126     10.085530      4.531613     13.699422      5.105844     -3.613892  81.360730  82.177574 42.330583 38.411687 32.483875 20.536562  85.584969    34.233988
  2023   127     11.307986      4.698451     15.851239      6.493301     -4.543254  66.378652  67.098056 42.246396 38.448667 32.567292 20.606854  85.638026    34.255210
  2023   128     10.429084      4.580921     14.924415      4.885137     -4.495329  82.220128  83.219706 42.337479 38.486104 32.635917 20.622625  85.784411    34.313765
  2023   129     10.600956      4.604804     14.214845      6.108242     -3.613892  81.360730  82.468001 42.330583 38.411687 32.483875 20.536562  85.584969    34.233988
  2023   130     10.130644      4.535478     14.673897      7.932859     -4.543254  66.378652  67.428952 42.246396 38.448667 32.567292 20.606854  85.638026    34.255210
  2023   131      9.962553      4.513404     14.457882      7.563968     -4.495329  82.220128  83.647042 42.337479 38.486104 32.635917 20.622625  85.784411    34.313765
  2023   132      8.762482      4.338620     12.376376      5.021124     -3.613892  81.360730  82.875554 42.330583 38.411687 32.483875 20.536562  85.584969    34.233988
  2023   133      8.715033      4.330708     13.258287      6.284986     -4.543254  66.378652  67.722398 42.246396 38.448667 32.567292 20.606854  85.638026    34.255210
  2023   134      9.740802      4.470711     14.236137      7.415144     -4.495329  82.220128  84.175844 42.337479 38.486104 32.635917 20.622625  85.784411    34.313765
  2023   135      9.280954      4.415125     12.894848      7.739504     -3.613892  81.360730  83.533047 42.330583 38.411687 32.483875 20.536562  85.584969    34.233988
  2023   136      9.255195      4.401763     13.495836      7.800575     -4.240639  63.233415  65.123845 42.246396 38.448667 32.567292 20.606854  85.638026    34.255210
  2023   137      9.618198      4.461321     14.326582      6.863682     -4.708384  63.233415  65.357201 42.281562 38.504125 32.691500 20.674042  85.818880    34.327552
  2023   138      9.966122      4.505842     14.336534      8.257472     -4.370414  63.347564  65.726506 42.281562 38.504125 32.691500 20.674042  85.818880    34.327552
  2023   139      9.298717      4.442243     14.094158      7.307696     -4.795446  67.765648  70.572838 42.282583 38.501438 32.691208 20.673229  85.817677    34.327071
  2023   140      9.098013      4.506205     12.145683      8.501376     -3.047670  94.291228  98.471744 42.384687 38.467188 32.575417 20.572083  85.739714    34.295885
  2023   141      8.557606      4.538985     12.790229      9.006026     -4.232623  89.627563  93.870452 42.334167 38.291667 32.236875 20.391146  85.269688    34.107875
  2023   142      8.261867      4.578841     12.419686      7.501359     -4.157826  81.920581  86.136079 42.188958 38.165833 31.926354 20.181875  84.760339    33.904135
  2023   143      8.227286      4.551578     14.268770      7.785935     -6.041484  84.335367  89.017551 42.120729 38.008021 31.744479 20.056250  84.431042    33.772417
  2023   144      8.378951      4.543401     13.690669      7.766084     -5.311716  87.455653  92.630592 42.025208 37.949375 31.538958 19.883854  84.089740    33.635896
  2023   145      8.325324      4.525087     14.333534      8.148644     -6.008204  71.623400  75.991050 42.032500 37.774687 31.438333 19.778437  83.879688    33.551875
  2023   146      8.079592      4.440743     15.267344      9.245722     -7.187755 110.440749 117.258217 42.082812 37.673125 31.383125 19.670417  83.771224    33.508490
  2023   147      8.463552      4.471626     15.562019      8.358159     -7.156952 113.647036 120.693551 41.965104 37.489167 31.109896 19.546146  83.323906    33.329563
  2023   148      8.582665      4.484645     15.011809      8.376753     -6.429148  98.680227 104.804507 41.835000 37.261667 30.959063 19.425104  82.938932    33.175573
  2023   149      8.327897      4.439020     18.757527      8.299236    -10.429627  91.411937  97.217891 41.602083 37.021667 30.806667 19.353438  82.494115    32.997646
  2023   150      8.468149      4.446295     10.238349      6.194399     -1.770208  53.393334  56.810588 41.438437 36.855729 30.723021 19.305833  82.201875    32.880750
  2023   151      8.577522      4.444389      9.881610      6.983439     -1.304089  36.637599  39.056547 41.437083 36.765208 31.355625 19.302917  82.628594    33.051437
  2023   152      8.677752      4.440250     11.976940      7.123048     -3.299188  51.230439  54.678633 41.356667 36.620417 31.671354 19.260417  82.711432    33.084573
  2023   153      8.940923      4.460916     17.164663      8.211103     -8.223739  93.785759 100.208942 41.152708 36.400521 31.216562 19.128958  82.041693    32.816677
  2023   154      9.622376      4.534961     16.301000      8.553508     -6.678621  98.781087 105.695353 40.936875 36.201354 31.027396 18.929583  81.538672    32.615469
  2023   155      9.517542      4.505310     15.013075      9.243340     -5.495534 104.008797 111.421690 40.784375 36.105000 30.852292 18.770729  81.165365    32.466146
  2023   156      9.374996      4.472352     10.801783      7.144850     -1.426788  59.870098  64.243640 40.637083 35.961771 30.775833 18.681875  80.881510    32.352604
  2023   157      9.418270      4.460575     10.710797      6.478623     -1.292524  43.441356  46.738206 40.458958 35.923229 30.719479 18.696354  80.693620    32.277448
  2023   158      9.913923      4.511403     16.303760      7.883397     -6.389840 104.186306 112.386675 40.288333 35.954375 30.590208 18.593854  80.433021    32.173208
  2023   159     10.427373      4.560957     16.567008      8.797085     -6.139632 110.902319 119.921732 40.161979 36.091875 30.360000 18.432813  80.153828    32.061531
  2023   160     10.370972      4.688173     16.787072      9.293158     -6.416107 112.950391 122.376764 39.938333 36.261979 30.181458 18.255312  79.848490    31.939396
  2023   161     11.774387      4.978813     18.058473      9.350248     -6.284092 148.090929 160.805969 39.744271 36.130625 29.830521 17.924063  79.208438    31.683375
  2023   162     12.787155      5.091118     18.575780      7.212194     -5.788626 129.544227 140.942634 39.418021 36.021458 29.548750 17.334375  78.402995    31.361198
  2023   163     12.231960      4.995574     16.799973      4.917269     -4.568013  96.461074 105.148532 39.137604 35.856354 29.229688 17.033333  77.720312    31.088125
  2023   164     11.727481      4.894141     15.920837      9.260194     -4.193360 145.655026 158.945899 38.789167 35.586562 28.850000 16.803229  76.924271    30.769708
  2023   165     11.599826      4.855275     16.399124      9.433573     -4.799293 130.263193 142.226275 38.353854 35.165833 28.451458 16.477917  75.925859    30.370344
  2023   166     11.914187      4.876470     16.110934      8.622189     -4.196746 121.582112 132.769004 37.829687 34.194167 28.027500 16.109479  74.544714    29.817885
  2023   167     11.705083      4.821703     16.445133      9.385507     -4.740048 145.325297 158.673263 37.097812 33.118437 27.489167 15.630208  72.814557    29.125823
  2023   168     11.527208      4.777135     18.379095      8.045822     -6.851887 101.929516 111.194217 36.381042 31.937813 26.990313 15.113021  71.053932    28.421573
  2023   169     12.966212      4.952996     16.296799      6.496019     -3.330578  97.307185 106.061371 35.648646 30.896771 26.508125 14.598125  69.365026    27.746010
  2023   170     12.253041      4.934511     16.092451      7.883318     -3.839404 123.954573 134.901080 34.874271 29.827292 25.828021 14.080000  67.480365    26.992146
  2023   171     11.250689      4.880830     11.430403      5.889695     -0.179715  85.166155  92.423088 34.154167 28.983542 25.243854 13.990104  66.035339    26.414135
  2023   172     11.324840      4.885113     14.761050      6.910931     -3.436214 126.491921 136.880544 33.026875 28.158438 24.491146 13.486875  63.961172    25.584469
  2023   173     11.553811      4.913879     13.876967      4.918588     -2.330940 106.542285 114.928256 31.435729 26.934271 23.118333 12.420729  60.593047    24.237219
  2023   174     11.604651      4.920019     15.584644      5.564263     -4.035932 114.314974 122.906865 29.981250 25.505313 21.481667 11.129583  56.914635    22.765854
  2023   175     12.559862      5.047536     17.588851      4.664107     -5.053205 107.434242 115.219707 28.456146 23.962812 19.639896  9.855417  52.981146    21.192458
  2023   176     13.475951      5.154581     14.582056      6.585279     -1.106105 131.938184 141.210588 25.746146 21.721875 16.933125  8.792396  47.266589    18.906635
  2023   177     10.622129      4.782827     12.049643      8.326955     -1.391355 106.943082 114.310738 22.598750 19.715208 14.694583  7.962292  41.808750    16.723500
  2023   178     10.699837      4.737458     10.281297      5.247202      0.418542  53.100887  56.698159 21.405937 18.795312 13.982604  7.582604  39.730365    15.892146
  2023   179     13.331231      4.985211     13.353548      5.004524     -0.022320  60.398881  64.414350 20.787708 18.108646 13.636771  7.291146  38.518255    15.407302
  2023   180     12.331511      4.766058     10.693335      5.363051      1.638178 115.885375 123.449695 20.307188 18.941875 17.482292 12.689479  44.157786    17.663115
  2023   181     11.946905      4.645038     11.831337      3.678310      0.115572  85.713466  91.268118 20.177187 19.917917 19.325625 11.816667  45.494401    18.197760
  2023   182     13.828149      4.824560     12.839035      5.808519      0.989109 117.739826 125.433985 19.952500 19.524167 17.912604 10.457083  43.389453    17.355781
  2023   183     12.660475      4.635347     16.749163      7.821960     -4.088693 117.831403 125.676163 19.304167 18.620104 15.981458  9.260104  40.404323    16.161729
  2023   184     10.946738      4.613437     14.532061      7.694512     -3.585327 103.535829 110.540389 18.454375 17.677500 14.321979  8.354896  37.598464    15.039385
  2023   185      8.514866      4.600476     10.669455      5.913553     -2.154584  83.236405  88.923168 17.922500 17.140313 13.907187  7.944479  36.414661    14.565865
  2023   186      6.391776      4.636467      7.119020      7.536142     -0.727242  96.575466 103.290308 17.895208 17.068542 18.044583 11.401146  41.189687    16.475875
  2023   187      4.822184      4.682426      9.235802      2.825859     -4.413617 108.157787 115.786218 17.718646 17.067812 18.520833 10.244063  40.835547    16.334219
  2023   188      6.477988      4.954103     10.336402      2.448383     -3.858413 146.362921 156.812615 17.007500 16.573542 15.720208  8.598333  37.131719    14.852688
  2023   189      7.915936      5.096972     12.715546      6.643450     -4.799606 114.298662 122.564115 16.055312 15.667708 13.547500  7.366458  33.719193    13.487677
  2023   190      7.934537      4.922613     10.949628      2.385812     -3.015089  92.491166  99.314077 15.529896 14.972604 12.726979  6.813750  32.085833    12.834333
  2023   191      8.647116      4.889423     13.500959      6.677155     -4.853840 123.799933 133.110234 14.688542 14.094167 11.853125  6.428750  30.167708    12.067083
  2023   192      9.433590      4.889147     11.336415      6.858204     -1.902822 119.883635 129.166215 14.128646 13.425104 11.274896  6.178125  28.854271    11.541708
  2023   193      9.587810      4.751326     11.767116      6.422125     -2.179301 108.668275 117.274649 13.761146 12.953333 10.936979  6.016250  28.008385    11.203354
  2023   194     10.397551      4.731439     11.326587      2.533434     -0.929036  84.936774  91.788113 13.603438 13.907292 13.886458  6.278125  30.710130    12.284052
  2023   195     11.091387      4.702357      8.308197      0.749638      2.783195  42.557313  45.205074 13.635104 17.652292 21.735313  7.930417  39.319167    15.727667
  2023   196     12.593761      4.855372     16.479529      0.542512     -3.885765 136.936543  57.857360 13.684688 21.783333 24.646458  9.828854  44.554453    17.821781
  2023   197     11.446117      4.798166     13.348203      2.291598     -1.902079 131.563156  51.322800 13.741667 20.374896 22.172500  8.947917  41.597031    16.638813
  2023   198     10.209693      4.767277     16.133462      1.326210     -5.923770 110.120007  47.587478 13.793646 18.326354 20.205729  8.282292  38.803854    15.521542
  2023   199      8.296603      4.687405     11.210016      0.695993     -2.913413  79.640208  38.390985 13.853438 16.814896 18.311354  7.792083  36.427083    14.570833
  2023   200      7.046512      4.719941     10.386536      0.667996     -3.340021  71.490935  39.941618 13.873333 16.125417 17.020937  7.428646  34.947734    13.979094
  2023   201      5.408373      4.663567      9.607469      2.064794     -4.099461  86.022511  32.514384 13.861875 15.362917 15.674271  7.083542  33.375339    13.350135
  2023   202      3.776795      4.566959      9.549136      1.879295     -5.772342  77.255023  29.744303 13.818125 14.665000 14.292812  6.795000  31.813203    12.725281
  2023   203      2.644530      4.664322      2.458638      0.000000      0.185892  62.859985  32.226406 13.836562 14.419271 13.771875  6.673125  31.252526    12.501010
  2023   204      1.496393      4.884535      2.852160      1.283081     -1.355767  98.997066  64.957898 13.851250 14.330937 16.715208  6.718750  33.449688    13.379875
  2023   205      0.321562      4.638477      0.160264      2.641953      0.161299  89.045197  70.338716 13.871458 14.250521 17.333229  6.773750  33.915651    13.566260
  2023   206      1.376965      4.601119      3.502564      1.449318     -2.125599  77.654497  68.279868 13.882604 14.207604 16.810937  6.774375  33.511146    13.404458
  2023   207      2.830336      4.660627      9.350023      1.320375     -6.519687 125.050223 111.024688 13.867083 14.054063 15.250833  6.747500  32.239219    12.895687
  2023   208      4.931512      4.941379      7.252201      2.324463     -2.320687  96.057939  90.320354 20.318021 22.655000 22.167604 10.318646  48.351042    19.340417
  2023   209      6.418361      4.920388      7.980130      3.317554     -1.561772  82.722088  80.135193 24.631042 24.328021 22.893750  9.962083  52.788646    21.115458
  2023   210      7.978271      4.875642      8.427869      6.098263     -0.449598 119.178954 118.702159 23.844063 23.040104 21.514792  9.326771  50.202578    20.081031
  2023   211     10.165504      4.778116     10.157793      3.676655      0.007709  93.077894  94.245643 22.172708 21.393229 20.268750  8.775729  46.915573    18.766229
  2023   212     12.734371      4.836763     10.987984      0.000000      1.746393  79.146091  81.105874 21.422917 22.048958 22.234792  9.391875  48.463698    19.385479
  2023   213     13.089544      4.750530     13.713267      1.313269     -0.623725  69.562121  70.765291 20.993229 22.009687 21.976771  9.420000  47.942344    19.176938
  2023   214     14.965993      4.842229     14.284339      4.697797      0.681647 119.064205 121.019459 20.379479 22.036979 21.970729  9.448021  47.505156    19.002062
